NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
6027,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202506,21,41200,106,10,개인,개인,1999,영통로514번길 53,-,중개거래,경기 수원시 영통구,25.09.12
6028,경기도 수원시 영통구 영통동,967-2,967,2,신나무실풍림,75.69,202506,21,65000,604,17,개인,개인,2000,봉영로1517번길 30,-,중개거래,경기 수원시 영통구,25.07.31
6029,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,59.99,202506,21,41800,841,9,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,25.09.05
6030,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),73.79,202506,21,68900,321,11,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,25.09.05
6031,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,59.84,202506,21,46600,803,18,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,25.09.05
6032,경기도 수원시 영통구 영통동,1093,1093,0,영통3풍림아이원,124.251,202506,21,63500,105,13,개인,개인,2002,봉영로1482번길 18,-,중개거래,경기 수원시 영통구,25.11.18
6033,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.84,202506,21,44500,826,5,개인,개인,1998,영통로 232,-,중개거래,"경기 수원시 영통구, 경기 수원시 장안구",25.09.03
6034,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202506,21,36300,506,18,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,25.07.28
6035,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202506,21,44000,107,7,개인,개인,1999,영통로514번길 53,-,중개거래,"경기 수원시 영통구, 서울 영등포구",25.08.29
6036,경기도 수원시 영통구 영통동,968,968,0,신나무실신명,84.9,202506,21,57000,632,2,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,25.09.01
6037,경기도 수원시 영통구 영통동,963-2,963,2,신나무실신안,59.965,202506,21,42900,-,15,개인,개인,1997,매영로310번길 12,20250904,중개거래,경기 수원시 영통구,-
6038,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202506,21,41600,-,7,개인,개인,1997,영통로 498,20250623,중개거래,경기 화성시,-
6039,경기도 수원시 영통구 하동,1032,1032,0,광교모아엘가레이크파크,59.89,202506,21,76700,2101,27,개인,개인,2014,광교호수로152번길 80,-,중개거래,경기 수원시 영통구,25.09.29
6040,경기도 수원시 영통구 하동,1032,1032,0,광교모아엘가레이크파크,59.92,202506,21,75800,2101,24,개인,개인,2014,광교호수로152번길 80,-,중개거래,경기 수원시 영통구,25.09.25
6041,경기도 수원시 영통구 하동,1032,1032,0,광교모아엘가레이크파크,59.73,202506,21,71000,2102,12,개인,개인,2014,광교호수로152번길 80,-,중개거래,경기 수원시 영통구,25.09.16
6042,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202506,21,84000,1010,17,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.06.30
6043,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,84.94,202506,21,81000,-,23,개인,개인,2013,삼성로 11,20250711,중개거래,경기 수원시 영통구,-
6044,경기도 수원시 영통구 이의동,1200,1200,0,광교2차e편한세상,84.6861,202506,21,93000,8501,2,개인,개인,2011,웰빙타운로 50,-,중개거래,경기 수원시 영통구,25.07.21
6045,경기도 수원시 영통구 이의동,1326,1326,0,광교e편한세상,145.6366,202506,21,197000,6117,16,개인,개인,2012,센트럴타운로 76,-,중개거래,경기 수원시 영통구,25.07.18
6046,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,84.94,202506,21,81000,203,23,개인,개인,2013,삼성로 11,-,중개거래,경기 수원시 영통구,25.07.28
6047,경기도 수원시 영통구 망포동,717,717,0,삼정라츠,84.8542,202506,21,45500,101,14,개인,개인,2008,영통로90번길 4-22,-,중개거래,경기 수원시 영통구,25.09.29
6048,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202506,21,104000,102동,8,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.09.26
6049,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202506,21,105000,116동,29,개인,개인,2017,덕영대로 1462-14,-,중개거래,"경기 부천시 소사구, 경기 수원시 영통구",25.09.19
6050,경기도 수원시 영통구 망포동,509-2,509,2,마젤란21,84.7237,202506,21,45000,1103,3,개인,개인,2006,영통로154번길 116,-,중개거래,경기 수원시 영통구,25.09.15
6051,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,75.93,202506,21,88000,116동,11,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,25.09.12
6052,경기도 수원시 영통구 영통동,968,968,0,신나무실신명,84.9,202506,21,66000,633,11,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,25.07.04
6053,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202506,21,61000,-,14,개인,개인,1997,봉영로1517번길 76,20250708,중개거래,경기 수원시 영통구,-
6054,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,59.96,202506,21,44900,942,3,개인,개인,2002,덕영대로1555번길 20,-,중개거래,"경기 수원시 영통구, 서울 영등포구",25.07.02
6055,경기도 수원시 영통구 영통동,967-2,967,2,신나무실풍림,75.69,202506,21,65000,-,17,개인,개인,2000,봉영로1517번길 30,20250624,중개거래,경기 수원시 영통구,-
6056,경기도 수원시 영통구 망포동,726,726,0,e편한세상영통2차(1단지),59.9158,202506,21,51300,103,2,개인,개인,2016,봉영로 1410-17,-,중개거래,경기 수원시 영통구,25.09.30
6057,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을한국,59.95,202506,21,37800,214,16,개인,개인,1998,봉영로1770번길 21,-,중개거래,경기 수원시 영통구,25.09.26
6058,경기도 수원시 영통구 영통동,970-3,970,3,벽적골9단지주공,59.39,202506,21,49700,915,10,개인,개인,1999,봉영로1517번길 27,-,중개거래,경기 수원시 영통구,26.01.05
6059,경기도 수원시 영통구 영통동,1046-1,1046,1,청명마을삼성,119.871,202506,21,81500,437,13,개인,개인,2001,청명북로 33,-,중개거래,경기 수원시 영통구,25.10.31
6060,경기도 수원시 영통구 영통동,966-2,966,2,신나무실건영,134.81,202506,21,110000,666,11,개인,개인,2000,매영로 346,-,중개거래,경기 수원시 영통구,25.10.31
6061,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(331동~337동),84.96,202506,21,85000,331,11,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,25.10.30
6062,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202506,21,61000,623,14,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,25.08.28
6063,경기도 수원시 영통구 영통동,956-2,956,2,청명마을대우,164.76,202506,21,107200,305,13,개인,개인,1998,영통로 460,-,중개거래,경기 수원시 영통구,25.08.28
6064,경기도 수원시 영통구 영통동,1154,1154,0,영통라온프라이빗,59.8334,202506,21,64500,104동,23,개인,개인,2017,영통로200번길 111,-,중개거래,경기 수원시 영통구,25.08.27
6065,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,164.85,202506,21,95000,701,18,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,25.09.30
6066,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,101.25,202506,21,74000,716,1,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,25.09.30
6067,경기도 수원시 영통구 영통동,963-2,963,2,신나무실신안,59.965,202506,21,42900,534,15,개인,개인,1997,매영로310번길 12,-,중개거래,경기 수원시 영통구,25.09.30
6068,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,84.975,202506,21,60000,128,18,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,25.09.09
6069,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,75.814,202506,21,59700,127,15,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,25.09.09
6070,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202506,21,59800,107,21,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.07.30
6071,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7807,202506,21,66000,135,2,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.06.27
6072,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202506,21,85000,104,13,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.11.28
6073,경기도 수원시 영통구 매탄동,164-10,164,10,우성,83.82,202506,21,32000,101,3,개인,개인,1998,권광로290번길 34-18,-,중개거래,경기 수원시 팔달구,25.08.14
6074,경기도 수원시 영통구 매탄동,810-3,810,3,삼성1,55.16,202506,21,29800,2,13,개인,개인,1988,인계로 219,-,중개거래,경기 수원시 영통구,25.08.21
6075,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,84.975,202506,21,62800,131,8,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,25.08.28
6076,경기도 수원시 영통구 망포동,698,698,0,엘지동수원자이,110.5997,202506,21,58000,306,3,개인,개인,2003,영통로 111,-,중개거래,경기 수원시 영통구,25.08.29
6077,경기도 수원시 영통구 망포동,691,691,0,망포마을쌍용1차,84.8697,202506,21,49000,107,1,개인,개인,2002,영통로173번길 37,-,중개거래,경기 수원시 영통구,25.06.30
6078,경기도 수원시 영통구 이의동,1252,1252,0,광교역참누리포레스트,59.6129,202506,21,69000,7010,7,개인,개인,2015,대학3로 55,-,중개거래,경기 수원시 영통구,25.09.02
6079,경기도 수원시 영통구 이의동,1304,1304,0,래미안광교,97.77,202506,21,139000,6304,23,개인,개인,2012,센트럴파크로 60,-,중개거래,경기 수원시 영통구,25.09.15
6080,경기도 수원시 영통구 이의동,1331,1331,0,광교푸르지오월드마크,106.471,202506,21,137000,103,10,개인,개인,2015,센트럴타운로 107,-,중개거래,경기 수원시 영통구,25.09.22
6081,경기도 수원시 영통구 이의동,1332,1332,0,SummitPlace광교,107.324,202506,21,170000,106,7,개인,개인,2015,센트럴타운로 85,-,중개거래,경기 수원시 영통구,25.09.23
6082,경기도 수원시 영통구 이의동,1334,1334,0,광교센트럴뷰,84.92,202506,21,133000,6007,18,개인,개인,2013,센트럴타운로22번길 36,-,중개거래,경기 수원시 영통구,25.09.29
6083,경기도 수원시 영통구 망포동,810,810,0,영통롯데캐슬엘클래스2단지,84.9882,202506,21,77500,204동,2,개인,개인,2022,망포로48번길 7,-,중개거래,경기 수원시 영통구,25.08.07
6084,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202506,21,81000,4002,10,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,25.08.06
6085,경기도 수원시 영통구 영통동,967-2,967,2,신나무실극동,84.9,202506,21,71800,615,18,개인,개인,1999,봉영로1517번길 30,-,중개거래,경기 수원시 영통구,25.08.28
6086,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,49.59,202506,21,30500,515,17,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,25.08.29
6087,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202506,21,97000,110동,8,개인,개인,2019,덕영대로 1410,-,중개거래,"경기 수원시 영통구, 경기 수원시 팔달구",25.09.15
6088,경기도 수원시 영통구 망포동,723,723,0,한양수자인,122.3994,202506,21,87500,102,6,개인,개인,2013,영통로154번길 56,-,중개거래,경기 수원시 영통구,25.07.31
6089,경기도 수원시 영통구 망포동,683,683,0,망포현대2아이파크,101.9522,202506,21,61700,201,6,개인,개인,2002,태장로 45,-,중개거래,경기 수원시 영통구,25.09.08
6090,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,62.5963,202506,21,81000,106동,10,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.09.05
6091,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202506,21,114000,8103동,9,개인,개인,2017,대학로 98,-,중개거래,경기 수원시 영통구,25.08.21
6092,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9723,202506,21,159000,102동,4,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.11.14
6093,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,84.1006,202506,21,121000,-,40,개인,개인,2018,광교호수공원로 80,20250715,중개거래,경기 수원시 영통구,-
6094,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,109.6186,202506,21,212000,106동,42,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.11.28
6095,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,84.1006,202506,21,121000,104,40,개인,개인,2018,광교호수공원로 80,-,중개거래,경기 수원시 영통구,25.09.23
6096,경기도 수원시 영통구 원천동,35,35,0,주공,61.52,202506,21,53000,107,7,개인,개인,1987,중부대로271번길 27-9,-,중개거래,경기 수원시 영통구,25.08.19
6097,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202506,21,80000,1008,3,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.09.25
6098,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.99,202506,21,45000,210,14,개인,개인,1999,중부대로448번길 28,-,중개거래,경기 수원시 영통구,25.10.21
6099,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.28,202506,21,156500,-,16,개인,개인,2012,도청로 65,20250703,중개거래,경기 수원시 영통구,-
6100,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.49,202506,21,165000,5405,16,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,25.10.31
6101,경기도 수원시 영통구 이의동,1326,1326,0,광교e편한세상,120.7597,202506,21,178000,6117,11,개인,개인,2012,센트럴타운로 76,-,중개거래,경기 수원시 영통구,25.10.31
6102,경기도 수원시 영통구 이의동,1304,1304,0,래미안광교,120.97,202506,21,150000,6305,9,개인,개인,2012,센트럴파크로 60,-,중개거래,경기 수원시 영통구,25.10.31
6103,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9718,202506,21,90000,-,12,개인,개인,2014,광교호수공원로 45,20250625,중개거래,경기 수원시 영통구,-
6104,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.28,202506,21,156500,5418,16,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,25.10.13
6105,경기도 수원시 영통구 이의동,1303,1303,0,오드카운티,121.9758,202506,21,132000,6404,8,개인,개인,2012,센트럴파크로 100,-,중개거래,"경기 수원시 영통구, 서울 강동구",25.10.01
6106,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202506,21,84000,1007,4,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.10.31
6107,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9718,202506,21,89900,1007,12,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.10.24
6108,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,98.9859,202506,21,174000,107동,33,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,26.01.16
6109,경기도 수원시 영통구 하동,1013,1013,0,광교더리브,84.92,202506,20,114700,6205,6,개인,개인,2013,센트럴파크로 34,-,중개거래,경기 수원시 영통구,25.08.29
6110,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202506,20,45500,153,14,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,25.07.25
6111,경기도 수원시 영통구 영통동,963-2,963,2,신나무실진흥,59.965,202506,20,38500,554,11,개인,개인,1997,매영로310번길 12,-,중개거래,경기 수원시 영통구,25.09.01
6112,경기도 수원시 영통구 이의동,1326,1326,0,광교e편한세상,120.7597,202506,20,190000,6111,22,개인,개인,2012,센트럴타운로 76,-,중개거래,경기 수원시 영통구,25.09.30
6113,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202506,20,105500,102동,9,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.10.20
6114,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.98,202506,20,77000,113동,10,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,25.09.30
6115,경기도 수원시 영통구 망포동,725,725,0,영통SKVIEW,84.7372,202506,20,82700,103동,8,개인,개인,2016,영통로200번길 112,-,중개거래,경기 수원시 영통구,25.08.18
6116,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,62.5963,202506,20,76000,114동,4,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.09.05
6117,경기도 수원시 영통구 이의동,1303,1303,0,오드카운티,123.4079,202506,20,134200,6406,23,개인,개인,2012,센트럴파크로 100,-,중개거래,경기 수원시 영통구,25.07.30
6118,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,59.648,202506,20,54000,107,2,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,25.08.22
6119,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,49.94,202506,20,42400,104,5,개인,개인,1993,동탄원천로1109번길 42,-,중개거래,경기 수원시 영통구,25.08.11
6120,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202506,20,82000,127,2,개인,개인,2008,효원로 363,-,직거래,-,25.07.08
6121,경기도 수원시 영통구 매탄동,1258,1258,0,주공그린빌1,84.51,202506,20,43000,108,2,개인,개인,2002,매탄로126번길 22,-,중개거래,경기 수원시 영통구,25.09.05
6122,경기도 수원시 영통구 원천동,333-3,333,3,삼성1,49.14,202506,20,23300,3,15,개인,개인,1992,삼성로268번길 8,-,중개거래,경기 수원시 영통구,25.07.31
6123,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202506,20,78000,1007,2,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.08.28
6124,경기도 수원시 영통구 원천동,35,35,0,주공,32.39,202506,20,25000,103,13,개인,개인,1987,중부대로271번길 27-9,-,중개거래,경기 수원시 영통구,25.08.28
6125,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9007,202506,20,171000,108동,40,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.10.31
6126,경기도 수원시 영통구 이의동,1332,1332,0,SummitPlace광교,107.418,202506,20,162000,104,14,개인,개인,2015,센트럴타운로 85,-,중개거래,경기 수원시 영통구,25.07.21
6127,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,84.975,202506,20,65300,117,18,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,25.07.25
6128,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,44.2,202506,20,33700,201,6,개인,개인,1992,동탄원천로1109번길 42,-,중개거래,"경기 수원시 영통구, 경기 용인시 기흥구",25.09.04
6129,경기도 수원시 영통구 영통동,1154,1154,0,영통라온프라이빗,59.8334,202506,20,63900,104동,7,개인,개인,2017,영통로200번길 111,-,중개거래,경기 수원시 영통구,25.09.08
6130,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,101.82,202506,20,80000,-,29,개인,개인,2013,광교마을로 156,20250716,중개거래,경기 수원시 영통구,-
6131,경기도 수원시 영통구 하동,1013,1013,0,광교더리브,84.81,202506,20,113000,6208,16,개인,개인,2013,센트럴파크로 34,-,중개거래,경기 수원시 영통구,25.11.27
6132,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,101.82,202506,20,80000,4009,29,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,25.08.29
6133,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202506,20,81000,101,10,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.07.24
6134,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,101.25,202506,20,85000,704,11,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,25.11.03
6135,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.84,202506,20,42500,826,2,개인,개인,1998,영통로 232,-,중개거래,경기 수원시 영통구,25.10.20
6136,경기도 수원시 영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.8,202506,20,42500,249,14,개인,개인,1998,봉영로1744번길 16,-,중개거래,경기 수원시 영통구,25.10.13
6137,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,59.99,202506,20,42000,837,16,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,25.08.13
6138,경기도 수원시 영통구 영통동,1046-1,1046,1,청명마을삼성,119.871,202506,20,84000,436,19,개인,개인,2001,청명북로 33,-,중개거래,경기 수원시 영통구,25.09.16
6139,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을신명,59.95,202506,20,34800,204,16,개인,개인,1997,봉영로1770번길 21,-,중개거래,경기 수원시 영통구,25.08.29
6140,경기도 수원시 영통구 망포동,717,717,0,삼정라츠,84.8542,202506,20,40000,101,7,개인,개인,2008,영통로90번길 4-22,-,직거래,-,25.07.21
6141,경기도 수원시 영통구 매탄동,1162,1162,0,임광,84.95,202506,20,45000,7,9,개인,개인,1990,동수원로 316,-,중개거래,경기 수원시 영통구,25.09.30
6142,경기도 수원시 영통구 매탄동,1217,1217,0,한국2,72.84,202506,19,54300,118,4,개인,개인,1993,매영로 84,-,중개거래,경기 수원시 영통구,25.08.28
6143,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.37,202506,19,160000,5413,5,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,25.09.15
6144,경기도 수원시 영통구 영통동,956-2,956,2,청명마을대우,134.64,202506,19,101700,-,10,개인,개인,1998,영통로 460,20250627,중개거래,경기 수원시 영통구,-
6145,경기도 수원시 영통구 영통동,956-2,956,2,청명마을대우,134.64,202506,19,101700,-,10,개인,개인,1998,영통로 460,20250701,중개거래,경기 수원시 영통구,-
6146,경기도 수원시 영통구 영통동,956-2,956,2,청명마을대우,134.64,202506,19,101700,-,10,개인,개인,1998,영통로 460,20250623,중개거래,경기 수원시 영통구,-
6147,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),73.79,202506,19,70800,-,11,개인,개인,1997,청명로 132,20250623,중개거래,경기 수원시 영통구,-
6148,경기도 수원시 영통구 영통동,956-2,956,2,청명마을대우,134.64,202506,19,101700,301,10,개인,개인,1998,영통로 460,-,중개거래,경기 수원시 영통구,25.10.30
6149,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),73.79,202506,19,70800,321,11,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,25.10.30
6150,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),84.96,202506,19,77000,323,20,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,25.10.29
6151,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),84.96,202506,19,77000,-,20,개인,개인,1997,청명로 132,20250830,중개거래,경기 수원시 영통구,-
6152,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,49.71,202506,19,42900,944,6,개인,개인,2002,덕영대로1555번길 20,-,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",25.09.26
6153,경기도 수원시 영통구 영통동,1047-1,1047,1,건영1차,134.81,202506,19,78500,424,2,개인,개인,1999,청명로 100,-,중개거래,경기 수원시 영통구,25.07.16
6154,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),59.99,202506,19,47000,409,6,개인,개인,1997,청명북로 81,-,중개거래,경기 수원시 영통구,25.09.05
6155,경기도 수원시 영통구 매탄동,1230,1230,0,매탄레이크파크,49.95,202506,19,30800,103,4,개인,개인,1999,매영로 132,-,중개거래,경기 수원시 영통구,25.09.12
6156,경기도 수원시 영통구 매탄동,1230,1230,0,매탄레이크파크,59.99,202506,19,35500,107,17,개인,개인,1999,매영로 132,-,중개거래,경기 수원시 영통구,25.07.31
6157,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202506,19,115000,8103동,9,개인,개인,2017,대학로 98,-,중개거래,"경기 수원시 권선구, 경기 수원시 영통구",25.10.13
6158,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202506,19,85800,1003,25,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.12.30
6159,경기도 수원시 영통구 망포동,488,488,0,늘푸른벽산,84.925,202506,19,48000,117,6,개인,개인,2000,영통로90번길 4-27,-,중개거래,경기 수원시 영통구,25.08.21
6160,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202506,19,58700,107,21,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.09.10
6161,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9723,202506,19,165000,108동,34,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,26.01.20
6162,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.98,202506,19,75000,113동,11,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,25.09.05
6163,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,135.74,202506,19,89000,4008,3,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,25.10.15
6164,경기도 수원시 영통구 하동,1013,1013,0,광교더리브,84.81,202506,19,118000,6208,27,개인,개인,2013,센트럴파크로 34,-,중개거래,경기 수원시 영통구,25.10.31
6165,경기도 수원시 영통구 망포동,488,488,0,늘푸른벽산,59.884,202506,19,40500,112,10,개인,개인,2000,영통로90번길 4-27,-,중개거래,경기 수원시 영통구,25.08.13
6166,경기도 수원시 영통구 매탄동,1162,1162,0,임광,124.52,202506,19,55500,8,7,개인,개인,1990,동수원로 316,-,중개거래,경기 수원시 영통구,25.10.31
6167,경기도 수원시 영통구 매탄동,810-1,810,1,현대,84.94,202506,19,47000,106,10,개인,개인,1989,동수원로 448,-,중개거래,경기 수원시 영통구,25.09.30
6168,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.37,202506,19,160000,-,5,개인,개인,2012,도청로 65,20250619,중개거래,경기 수원시 영통구,-
6169,경기도 수원시 영통구 망포동,717,717,0,삼정라츠,84.8542,202506,18,39500,102,1,개인,개인,2008,영통로90번길 4-22,-,중개거래,경기 수원시 영통구,25.07.08
6170,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202506,18,81500,108,15,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.08.29
6171,경기도 수원시 영통구 매탄동,1274,1274,0,우남퍼스트빌,130.727,202506,18,64500,206,15,개인,개인,2002,매탄로 82,-,중개거래,경기 수원시 영통구,25.07.31
6172,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,49.94,202506,18,38500,104,2,개인,개인,1993,동탄원천로1109번길 42,-,중개거래,경기 수원시 영통구,25.07.18
6173,경기도 수원시 영통구 매탄동,810-4,810,4,성일,49.68,202506,18,25200,202,5,개인,개인,1989,인계로 239,-,중개거래,경기 수원시 영통구,25.09.16
